lsoa21_code,lsoa21_name,pop2021
E01002663, Hounslow 017D,1840
E01002665, Hounslow 016E,2036
E01002666, Hounslow 021E,1180
E01002667, Hounslow 020A,1973
E01002668, Hounslow 014A,1219
E01002669, Hounslow 014B,1504
E01002670, Hounslow 020B,2361
E01002671, Hounslow 020C,1752
E01002672, Hounslow 020D,1444
E01002673, Hounslow 020E,1770
E01002674, Hounslow 012D,1469
E01002675, Hounslow 009A,1623
E01002676, Hounslow 012E,1542
E01002677, Hounslow 015E,1800
E01002678, Hounslow 009B,1360
E01002679, Hounslow 009C,1584
E01002680, Hounslow 009D,2035
E01002681, Hounslow 014C,1032
E01002682, Hounslow 014D,1814
E01002686, Hounslow 006E,1535
E01002687, Hounslow 029A,1773
E01002689, Hounslow 007E,1865
E01002690, Hounslow 007F,1848
E01002691, Hounslow 029B,1490
E01002692, Hounslow 029C,1603
E01002693, Hounslow 029D,1642
E01002694, Islington 019A,1528
E01002695, Islington 021A,1557
E01002696, Islington 020A,2132
E01002697, Islington 019B,2142
E01002698, Islington 017A,1442
E01002699, Islington 017B,1555
E01002700, Islington 017C,1385
E01002701, Islington 023A,1813
E01002702, Islington 023B,1636
E01002703, Islington 023C,1715
E01002704, Islington 023D,1604
E01002706, Islington 023E,1949
E01002707, Islington 022B,1061
E01002708, Islington 015A,1842
E01002709, Islington 019C,1745
E01002710, Islington 019D,1436
E01002711, Islington 021B,1382
E01002712, Islington 015B,1921
E01002713, Islington 015C,1583
E01002714, Islington 017D,1413
E01002715, Islington 019E,1134
E01002716, Islington 014A,1273
E01002717, Islington 016A,1359
E01002718, Islington 014B,1789
E01002719, Islington 016B,1970
E01002720, Islington 016C,1440
E01002721, Islington 014C,1875
E01002722, Islington 018A,1683
E01002723, Islington 022C,1674
E01002724, Islington 022D,1541
E01002725, Islington 022E,1838
E01002726, Islington 022F,1533
E01002727, Islington 021C,1736
E01002728, Islington 021D,1586
E01002729, Islington 021E,1352
E01002730, Islington 007A,1460
E01002732, Islington 005A,1618
E01002733, Islington 007C,2064
E01002734, Islington 005B,1436
E01002735, Islington 003A,2121
E01002736, Islington 005C,1409
E01002737, Islington 005D,1362
E01002738, Islington 009A,1397
E01002739, Islington 013A,2108
E01002740, Islington 013B,1388
E01002741, Islington 009B,1983
E01002742, Islington 006A,1302
E01002743, Islington 009C,1503
E01002744, Islington 009D,1315
E01002745, Islington 013C,1443
E01002747, Islington 006B,1500
E01002748, Islington 006C,1468
E01002749, Islington 006D,1337
E01002751, Islington 005E,1009
E01002752, Islington 009E,1283
E01002753, Islington 002A,1341
E01002754, Islington 002B,1548
E01002755, Islington 001A,1249
E01002756, Islington 001B,1388
E01002757, Islington 002C,1182
E01002758, Islington 001C,1523
E01002759, Islington 002D,1415
E01002760, Islington 002E,1248
E01002762, Islington 011C,1365
E01002763, Islington 007D,1314
E01002764, Islington 010A,1384
E01002765, Islington 015D,1229
E01002766, Islington 015E,1182
E01002767, Islington 011D,2143
E01002768, Islington 004A,1805
E01002769, Islington 008A,1446
E01002770, Islington 004B,1528
E01002771, Islington 004C,1178
E01002772, Islington 002F,1362
E01002773, Islington 004D,1267
E01002774, Islington 004E,1137
E01002775, Islington 014D,1473
E01002776, Islington 014E,2020
E01002777, Islington 012A,1187
E01002778, Islington 012B,1349
E01002779, Islington 012C,1450
E01002780, Islington 014F,1310
E01002781, Islington 012D,1113
E01002782, Islington 012E,1690
E01002783, Islington 010B,1407
E01002784, Islington 010C,1344
E01002785, Islington 008B,2246
E01002786, Islington 010D,1155
E01002787, Islington 010E,1056
E01002788, Islington 008C,1350
E01002789, Islington 008D,1207
E01002790, Islington 016D,1282
E01002791, Islington 016E,1148
E01002792, Islington 017E,1412
E01002793, Islington 016F,1606
E01002794, Islington 020B,1834
E01002795, Islington 013D,1600
E01002796, Islington 013E,1394
E01002797, Islington 018B,1549
E01002798, Islington 018C,1941
E01002799, Islington 018D,1556
E01002800, Islington 018E,1363
E01002801, Islington 020C,1670
E01002802, Islington 020D,1454
E01002804, Islington 001D,1450
E01002805, Islington 003B,1787
E01002806, Islington 003C,1498
E01002807, Islington 001E,2231
E01002808, Islington 003D,1895
E01002809, Islington 003E,1409
E01002810, Islington 003F,2185
E01002811, Islington 001F,1365
E01002812, Kensington and Chelsea 013A,1368
E01002813, Kensington and Chelsea 011A,2209
E01002814, Kensington and Chelsea 015A,1308
E01002815, Kensington and Chelsea 011B,1308
E01002816, Kensington and Chelsea 011C,1019
E01002817, Kensington and Chelsea 011D,1674
E01002818, Kensington and Chelsea 012A,1361
E01002819, Kensington and Chelsea 012B,1370
E01002821, Kensington and Chelsea 014A,1365
E01002823, Kensington and Chelsea 014B,1234
E01002824, Kensington and Chelsea 008A,2159
E01002825, Kensington and Chelsea 008B,1962
E01002826, Kensington and Chelsea 008C,1462
E01002827, Kensington and Chelsea 008D,1571
E01002828, Kensington and Chelsea 008E,1644
E01002829, Kensington and Chelsea 004A,1595
E01002830, Kensington and Chelsea 004B,1311
E01002831, Kensington and Chelsea 004C,1495
E01002832, Kensington and Chelsea 004D,1516
E01002833, Kensington and Chelsea 007A,1288
E01002834, Kensington and Chelsea 013B,2005
E01002835, Kensington and Chelsea 016C,2156
E01002836, Kensington and Chelsea 016D,1556
E01002837, Kensington and Chelsea 016E,1716
E01002839, Kensington and Chelsea 013C,1405
E01002840, Kensington and Chelsea 021A,1316
E01002841, Kensington and Chelsea 021B,1362
E01002842, Kensington and Chelsea 021C,1524
E01002843, Kensington and Chelsea 021D,1731
E01002844, Kensington and Chelsea 019A,1557
E01002845, Kensington and Chelsea 019B,1519
E01002846, Kensington and Chelsea 017A,1632
E01002847, Kensington and Chelsea 015B,2113
E01002848, Kensington and Chelsea 015C,1323
E01002849, Kensington and Chelsea 017B,1049
E01002850, Kensington and Chelsea 013D,1773
E01002851, Kensington and Chelsea 015D,1721
E01002852, Kensington and Chelsea 001A,1539
E01002853, Kensington and Chelsea 001B,1451
E01002854, Kensington and Chelsea 001C,1342
E01002855, Kensington and Chelsea 001D,1212
E01002856, Kensington and Chelsea 004E,1371
E01002857, Kensington and Chelsea 001E,1161
E01002858, Kensington and Chelsea 014C,1697
E01002859, Kensington and Chelsea 012C,1378
E01002860, Kensington and Chelsea 012D,1692
E01002861, Kensington and Chelsea 014D,1113
E01002862, Kensington and Chelsea 014E,1572
E01002863, Kensington and Chelsea 012E,1231
E01002864, Kensington and Chelsea 009A,1404
E01002865, Kensington and Chelsea 011E,1802
E01002866, Kensington and Chelsea 009B,1528
E01002867, Kensington and Chelsea 009C,1303
E01002868, Kensington and Chelsea 009D,2360
E01002869, Kensington and Chelsea 009E,1416
E01002870, Kensington and Chelsea 005A,1449
E01002871, Kensington and Chelsea 007B,1119
E01002872, Kensington and Chelsea 005B,1205
E01002873, Kensington and Chelsea 007C,1659
E01002874, Kensington and Chelsea 007D,1601
E01002875, Kensington and Chelsea 007E,1153
E01002876, Kensington and Chelsea 003A,1362
E01002877, Kensington and Chelsea 003B,1317
E01002878, Kensington and Chelsea 003C,1077
E01002879, Kensington and Chelsea 005C,1340
E01002880, Kensington and Chelsea 005D,1374
E01002881, Kensington and Chelsea 005E,1765
E01002882, Kensington and Chelsea 006A,1262
E01002883, Kensington and Chelsea 006B,1368
E01002884, Kensington and Chelsea 006C,1217
E01002885, Kensington and Chelsea 006D,1194
E01002886, Kensington and Chelsea 006E,1370
E01002887, Kensington and Chelsea 010A,2030
E01002888, Kensington and Chelsea 013E,1435
E01002889, Kensington and Chelsea 010B,1058
E01002890, Kensington and Chelsea 010C,1404
E01002891, Kensington and Chelsea 010D,1455
E01002892, Kensington and Chelsea 010E,1389
E01002893, Kensington and Chelsea 017C,1580
E01002894, Kensington and Chelsea 017D,1503
E01002896, Kensington and Chelsea 020C,1290
E01002897, Kensington and Chelsea 020D,1405
E01002898, Kensington and Chelsea 017E,1506
E01002899, Kensington and Chelsea 018A,1433
E01002900, Kensington and Chelsea 018B,2032
E01002901, Kensington and Chelsea 018C,1357
E01002902, Kensington and Chelsea 018D,1443
E01002903, Kensington and Chelsea 018E,1331
E01002904, Kensington and Chelsea 002A,1639
E01002905, Kensington and Chelsea 002B,1492
E01002906, Kensington and Chelsea 002C,1112
E01002907, Kensington and Chelsea 002D,1240
E01002908, Kensington and Chelsea 003D,1547
E01002909, Kensington and Chelsea 003E,1282
E01002910, Kensington and Chelsea 019C,1055
E01002911, Kensington and Chelsea 019D,1273
E01002912, Kensington and Chelsea 020E,1461
E01002913, Kensington and Chelsea 021E,1899
E01002914, Kensington and Chelsea 019E,2028
E01002915, Kingston upon Thames 014A,1359
E01002916, Kingston upon Thames 014B,1454
E01002917, Kingston upon Thames 014C,1591
E01002918, Kingston upon Thames 017A,1887
E01002919, Kingston upon Thames 017B,1345
E01002920, Kingston upon Thames 014D,1609
E01002921, Kingston upon Thames 011A,1413
E01002922, Kingston upon Thames 010A,1810
E01002923, Kingston upon Thames 013A,1327
E01002924, Kingston upon Thames 014E,1382
E01002925, Kingston upon Thames 013B,1485
E01002926, Kingston upon Thames 010B,1731
E01002927, Kingston upon Thames 008A,1622
E01002928, Kingston upon Thames 008B,2158
E01002929, Kingston upon Thames 007A,1430
E01002930, Kingston upon Thames 007B,1103
E01002931, Kingston upon Thames 007C,1493
E01002932, Kingston upon Thames 006A,1738
E01002933, Kingston upon Thames 004A,1335
E01002934, Kingston upon Thames 004B,1265
E01002935, Kingston upon Thames 003A,1478
E01002937, Kingston upon Thames 004D,1396
E01002938, Kingston upon Thames 003B,1366
E01002939, Kingston upon Thames 018A,1230
E01002940, Kingston upon Thames 020A,2002
E01002941, Kingston upon Thames 018B,1455
E01002942, Kingston upon Thames 018C,1637
E01002943, Kingston upon Thames 020B,1230
E01002944, Kingston upon Thames 019A,1330
E01002945, Kingston upon Thames 019B,1333
E01002946, Kingston upon Thames 019C,2357
E01002947, Kingston upon Thames 019D,1327
E01002948, Kingston upon Thames 020C,1276
E01002949, Kingston upon Thames 020D,1406
E01002950, Kingston upon Thames 020E,1359
E01002951, Kingston upon Thames 003C,1576
E01002952, Kingston upon Thames 002A,1409
E01002953, Kingston upon Thames 002B,1293
E01002954, Kingston upon Thames 003D,1847
E01002955, Kingston upon Thames 002C,2203
E01002956, Kingston upon Thames 002D,1955
E01002957, Kingston upon Thames 003E,1763
E01002958, Kingston upon Thames 008C,2104
E01002959, Kingston upon Thames 002E,1874
E01002960, Kingston upon Thames 006B,2617
E01002961, Kingston upon Thames 008D,2112
E01002962, Kingston upon Thames 006C,2278
E01002963, Kingston upon Thames 007D,2061
E01002964, Kingston upon Thames 005A,1904
E01002965, Kingston upon Thames 009A,2061
E01002966, Kingston upon Thames 010C,2291
E01002967, Kingston upon Thames 009B,1779
E01002968, Kingston upon Thames 009C,1846
E01002969, Kingston upon Thames 005B,1708
E01002970, Kingston upon Thames 006D,2321
E01002971, Kingston upon Thames 005C,1794
E01002972, Kingston upon Thames 005D,2215
E01002973, Kingston upon Thames 006E,1935
E01002974, Kingston upon Thames 005E,1217
E01002975, Kingston upon Thames 012A,1768
E01002976, Kingston upon Thames 015A,1394
E01002977, Kingston upon Thames 012B,2166
E01002978, Kingston upon Thames 015B,1713
E01002979, Kingston upon Thames 015C,1028
E01002980, Kingston upon Thames 012C,1226
E01002981, Kingston upon Thames 012D,1546
E01002982, Kingston upon Thames 015D,1748
E01002983, Kingston upon Thames 015E,1103
E01002984, Kingston upon Thames 012E,1453
E01002985, Kingston upon Thames 007E,2391
E01002986, Kingston upon Thames 008E,1386
E01002987, Kingston upon Thames 011B,1199
E01002988, Kingston upon Thames 011C,2193
E01002989, Kingston upon Thames 011D,1891
E01002990, Kingston upon Thames 009D,2156
E01002991, Kingston upon Thames 009E,1491
E01002992, Kingston upon Thames 010D,1750
E01002993, Kingston upon Thames 013C,2225
E01002994, Kingston upon Thames 016A,2501
E01002995, Kingston upon Thames 013D,1938
E01002996, Kingston upon Thames 016B,2335
E01002997, Kingston upon Thames 016C,1983
E01002998, Kingston upon Thames 016D,1853
E01002999, Kingston upon Thames 013E,1891
E01003000, Kingston upon Thames 017C,1525
E01003001, Kingston upon Thames 017D,1328
E01003002, Kingston upon Thames 016E,1427
E01003003, Kingston upon Thames 017E,1771
E01003004, Kingston upon Thames 018D,1541
E01003005, Kingston upon Thames 018E,1479
E01003006, Kingston upon Thames 001A,1184
E01003007, Kingston upon Thames 001B,1743
E01003008, Kingston upon Thames 001C,1974
E01003009, Kingston upon Thames 001D,1473
E01003010, Kingston upon Thames 001E,1240
E01003011, Kingston upon Thames 004E,1479
E01003013, Lambeth 036A,1987
E01003014, Lambeth 036B,1582
E01003015, Lambeth 002A,1346
E01003016, Lambeth 036C,1863
E01003017, Lambeth 036D,1407
E01003018, Lambeth 020A,1553
E01003019, Lambeth 015A,1881
E01003020, Lambeth 016A,2084
E01003021, Lambeth 021A,1927
E01003022, Lambeth 021B,1909
E01003023, Lambeth 021C,2054
E01003024, Lambeth 021D,2007
E01003025, Lambeth 021E,1842
E01003026, Lambeth 019A,1564
E01003027, Lambeth 019B,1660
E01003028, Lambeth 019C,1620
E01003029, Lambeth 017A,1536
E01003030, Lambeth 019D,1266
E01003031, Lambeth 023A,1677
E01003032, Lambeth 017B,1617
E01003033, Lambeth 019E,1451
E01003034, Lambeth 012A,1344
E01003035, Lambeth 012B,1268
E01003036, Lambeth 012C,1393
E01003037, Lambeth 013A,1409
E01003038, Lambeth 013B,1438
E01003039, Lambeth 013C,1964
E01003040, Lambeth 013D,1839
E01003041, Lambeth 017C,1440
E01003042, Lambeth 013E,1557
E01003043, Lambeth 018A,1715
E01003044, Lambeth 018B,1597
E01003045, Lambeth 011A,1557
E01003046, Lambeth 009A,1404
E01003047, Lambeth 011B,1710
E01003048, Lambeth 009B,1364
E01003049, Lambeth 011C,1369
E01003050, Lambeth 016B,1160
E01003051, Lambeth 018C,1397
E01003052, Lambeth 016C,1152
E01003053, Lambeth 015B,1592
E01003054, Lambeth 015C,1679
E01003055, Lambeth 016D,1729
E01003056, Lambeth 015D,1379
E01003057, Lambeth 017D,1548
E01003058, Lambeth 015E,1690
E01003059, Lambeth 011D,1030
E01003060, Lambeth 011E,1545
E01003061, Lambeth 011F,1893
E01003062, Lambeth 033A,1729
E01003063, Lambeth 033B,1285
E01003064, Lambeth 028A,1360
E01003065, Lambeth 031A,1282
E01003066, Lambeth 028B,1850
E01003067, Lambeth 033C,1273
E01003068, Lambeth 031B,2262
E01003069, Lambeth 033D,1449
E01003070, Lambeth 033E,1179
E01003071, Lambeth 018D,1223
E01003072, Lambeth 014A,1381
E01003073, Lambeth 014B,1553
E01003074, Lambeth 018E,1993
E01003075, Lambeth 009C,1291
E01003076, Lambeth 014C,1347
E01003077, Lambeth 014D,1333
E01003078, Lambeth 014E,1217
E01003079, Lambeth 027A,1304
E01003080, Lambeth 027B,1370
E01003081, Lambeth 028C,1917
E01003082, Lambeth 031C,2596
E01003083, Lambeth 030A,1324
E01003084, Lambeth 030B,1691
E01003085, Lambeth 030C,1346
E01003086, Lambeth 031D,2693
E01003087, Lambeth 031E,1845
E01003088, Lambeth 010A,1272
E01003089, Lambeth 008A,1211
E01003090, Lambeth 012D,2194
E01003091, Lambeth 008B,1405
E01003092, Lambeth 008C,1353
E01003093, Lambeth 010B,1366
E01003094, Lambeth 010C,1202
E01003095, Lambeth 012E,1458
E01003096, Lambeth 010D,1414
E01003097, Lambeth 006A,1311
E01003098, Lambeth 005A,1513
E01003099, Lambeth 005B,2291
E01003100, Lambeth 005C,1562
E01003101, Lambeth 003A,1595
E01003102, Lambeth 004A,3087
E01003104, Lambeth 004C,1641
E01003105, Lambeth 003B,1900
E01003106, Lambeth 003C,1680
E01003107, Lambeth 003D,1346
E01003108, Lambeth 002B,1692
E01003110, Lambeth 002C,1627
E01003111, Lambeth 002D,1691
E01003112, Lambeth 002E,1377
E01003113, Lambeth 032A,1734
E01003114, Lambeth 032B,2433
E01003115, Lambeth 034A,1618
E01003116, Lambeth 029A,1450
E01003117, Lambeth 029B,1658
E01003118, Lambeth 029C,2111
E01003119, Lambeth 032C,2332
E01003120, Lambeth 032D,1695
E01003121, Lambeth 006B,1893
E01003122, Lambeth 004D,1288
E01003123, Lambeth 006C,1433
E01003124, Lambeth 006D,1511
E01003125, Lambeth 006E,1426
E01003126, Lambeth 008D,1905
E01003127, Lambeth 010E,1582
E01003128, Lambeth 008E,2377
E01003129, Lambeth 004E,2199
E01003130, Lambeth 026A,1721
E01003131, Lambeth 026B,1255
E01003132, Lambeth 024A,1415
E01003133, Lambeth 027C,2000
E01003134, Lambeth 027D,1786
E01003135, Lambeth 026C,1583
E01003136, Lambeth 022A,1516
E01003137, Lambeth 022B,2713
E01003138, Lambeth 026D,1717
E01003139, Lambeth 035A,1730
E01003140, Lambeth 035B,1742
E01003141, Lambeth 034B,2124
E01003142, Lambeth 035C,1621
E01003143, Lambeth 035D,1425
E01003144, Lambeth 034C,1850
E01003145, Lambeth 034D,1618
E01003146, Lambeth 035E,1999
E01003147, Lambeth 034E,1994
E01003148, Lambeth 032E,1121
E01003149, Lambeth 030D,1554
E01003150, Lambeth 032F,1535
E01003151, Lambeth 026E,2756
E01003152, Lambeth 027E,1712
E01003153, Lambeth 029D,1900
E01003154, Lambeth 030E,1730
E01003155, Lambeth 029E,1679
E01003156, Lambeth 023B,1750
E01003157, Lambeth 023C,1510
E01003158, Lambeth 023D,1330
E01003159, Lambeth 022C,1231
E01003160, Lambeth 022D,1265
E01003161, Lambeth 023E,2191
E01003162, Lambeth 022E,1561
E01003163, Lambeth 023F,2138
E01003164, Lambeth 025A,1407
E01003165, Lambeth 025B,1427
E01003166, Lambeth 028D,2331
E01003167, Lambeth 028E,1221
E01003168, Lambeth 025C,1433
E01003169, Lambeth 025D,1407
E01003170, Lambeth 025E,1611
E01003171, Lambeth 020B,1334
E01003172, Lambeth 024B,1576
E01003173, Lambeth 020C,1496
E01003174, Lambeth 024C,1191
E01003175, Lambeth 024D,1424
E01003176, Lambeth 016E,1450
E01003177, Lambeth 020D,1224
E01003178, Lambeth 020E,2592
E01003179, Lambeth 024E,2075
E01003180, Lambeth 005D,1334
E01003181, Lambeth 007A,1351
E01003182, Lambeth 009D,1443
E01003183, Lambeth 005E,1561
E01003184, Lambeth 007B,1371
E01003185, Lambeth 007C,1706
E01003186, Lambeth 007D,1444
E01003187, Lambeth 007E,1427
E01003188, Lambeth 009E,1053
E01003189, Lewisham 034A,1391
E01003190, Lewisham 034B,1400
E01003191, Lewisham 034C,1339
E01003192, Lewisham 034D,1868
E01003193, Lewisham 029A,1455
E01003194, Lewisham 029B,1596
E01003195, Lewisham 029C,1697
E01003196, Lewisham 029D,1495
E01003197, Lewisham 029E,1567
E01003198, Lewisham 009A,1648
E01003199, Lewisham 007A,1563
E01003200, Lewisham 009B,1441
E01003201, Lewisham 007B,2247
E01003202, Lewisham 009C,1756
E01003203, Lewisham 009D,1472
E01003204, Lewisham 007C,1503
E01003205, Lewisham 007D,1533
E01003206, Lewisham 007E,1536
E01003207, Lewisham 005A,1207
E01003209, Lewisham 005B,1319
E01003210, Lewisham 005C,1509
E01003211, Lewisham 008B,1302
E01003212, Lewisham 005D,1327
E01003213, Lewisham 008C,1646
E01003214, Lewisham 008D,1517
E01003215, Lewisham 005E,1644
E01003216, Lewisham 025A,1431
E01003217, Lewisham 022A,1816
E01003218, Lewisham 022B,1491
E01003219, Lewisham 025B,1562
E01003220, Lewisham 022C,1399
E01003221, Lewisham 025C,1221
E01003222, Lewisham 022D,1225
E01003223, Lewisham 025D,1280
E01003224, Lewisham 022E,1610
E01003225, Lewisham 015A,1708
E01003226, Lewisham 019A,2391
E01003227, Lewisham 019B,1702
E01003228, Lewisham 019C,2129
E01003229, Lewisham 019D,1751
E01003230, Lewisham 019E,1699
E01003231, Lewisham 015B,2023
E01003232, Lewisham 015C,1445
E01003233, Lewisham 015D,1742
E01003235, Lewisham 038A,1256
E01003236, Lewisham 037A,1427
E01003237, Lewisham 037B,1417
E01003238, Lewisham 037C,1406
E01003239, Lewisham 037D,1719
E01003240, Lewisham 038B,1587
E01003241, Lewisham 038C,1313
E01003243, Lewisham 038D,1184
E01003244, Lewisham 001A,1441
E01003245, Lewisham 001B,1568
E01003246, Lewisham 002A,1289
E01003247, Lewisham 001C,1580
E01003248, Lewisham 002B,1464
E01003249, Lewisham 001D,1045
E01003251, Lewisham 002C,1626
E01003252, Lewisham 002D,1505
E01003253, Lewisham 002E,1348
E01003254, Lewisham 021A,2097
E01003255, Lewisham 021B,1057
E01003256, Lewisham 028A,1267
E01003257, Lewisham 028B,2281
E01003258, Lewisham 028C,1392
E01003259, Lewisham 028D,1182
E01003260, Lewisham 021C,1136
E01003261, Lewisham 021D,1435
E01003262, Lewisham 021E,1602
E01003263, Lewisham 023A,1419
E01003264, Lewisham 031A,1351
E01003265, Lewisham 031B,1446
E01003266, Lewisham 031C,1443
E01003267, Lewisham 031D,1343
E01003268, Lewisham 023B,1293
E01003269, Lewisham 023C,1077
E01003270, Lewisham 023D,1495
E01003271, Lewisham 023E,1393
E01003272, Lewisham 014A,1547
E01003273, Lewisham 011A,1594
E01003274, Lewisham 014B,1570
E01003275, Lewisham 014C,1541
E01003276, Lewisham 014D,1377
E01003277, Lewisham 011B,1563
E01003278, Lewisham 011C,1418
E01003279, Lewisham 011D,1811
E01003280, Lewisham 016A,1518
E01003281, Lewisham 016B,1080
E01003282, Lewisham 013A,1373
E01003283, Lewisham 013B,1529
E01003284, Lewisham 013C,1348
E01003285, Lewisham 016C,1449
E01003286, Lewisham 013D,1417
E01003287, Lewisham 016D,1610
E01003288, Lewisham 041A,1942
E01003290, Lewisham 041E,1404
E01003291, Lewisham 041D,1635
E01003292, Lewisham 017A,2183
E01003293, Lewisham 017B,1557
E01003295, Lewisham 017D,1649
E01003297, Lewisham 003A,1551
E01003298, Lewisham 039A,1342
E01003299, Lewisham 003B,1666
E01003300, Lewisham 039B,1284
E01003301, Lewisham 003C,2977
E01003302, Lewisham 003D,2118
E01003303, Lewisham 039C,2201
E01003304, Lewisham 039D,1376
E01003305, Lewisham 003E,1966
E01003307, Lewisham 024A,1677
E01003308, Lewisham 024B,1859
E01003309, Lewisham 027A,1326
E01003310, Lewisham 027B,1480
E01003311, Lewisham 027C,2305
E01003312, Lewisham 027D,1521
E01003313, Lewisham 027E,1503
E01003314, Lewisham 024C,2044
E01003315, Lewisham 024D,1668
E01003316, Lewisham 024E,2636
E01003318, Lewisham 020B,1564
E01003319, Lewisham 018A,2492
E01003320, Lewisham 018B,2436
E01003321, Lewisham 020C,1374
E01003322, Lewisham 020D,1557
E01003323, Lewisham 018C,1255
E01003324, Lewisham 020E,1770
E01003325, Lewisham 018D,1961
E01003326, Lewisham 035A,1378
E01003327, Lewisham 035B,1369
E01003328, Lewisham 035C,1415
E01003329, Lewisham 033A,1465
E01003330, Lewisham 033B,5746
E01003331, Lewisham 033C,2084
E01003332, Lewisham 033D,1589
E01003333, Lewisham 035D,1481
E01003334, Lewisham 033E,1413
E01003335, Lewisham 035E,1262
E01003336, Lewisham 010A,1291
E01003337, Lewisham 010B,1418
E01003338, Lewisham 006A,1216
E01003339, Lewisham 006B,1412
E01003340, Lewisham 006C,1320
E01003341, Lewisham 006D,1411
E01003342, Lewisham 010C,1454
E01003343, Lewisham 006E,1287
E01003344, Lewisham 010D,1554
E01003345, Lewisham 010E,1350
E01003346, Lewisham 026A,1369
E01003347, Lewisham 030A,1242
E01003348, Lewisham 030B,1574
E01003349, Lewisham 026B,1270
E01003350, Lewisham 030C,1523
E01003351, Lewisham 026C,1824
E01003352, Lewisham 030D,1518
E01003353, Lewisham 030E,1450
E01003354, Lewisham 026D,1404
E01003355, Merton 009A,1851
E01003356, Merton 009B,1493
E01003357, Merton 012A,1853
E01003358, Merton 009C,1734
E01003359, Merton 006A,1557
E01003360, Merton 006B,1967
E01003361, Merton 015A,1900
E01003362, Merton 021A,1461
E01003363, Merton 021B,1488
E01003364, Merton 021C,1989
E01003365, Merton 021D,1645
E01003366, Merton 016A,1716
E01003368, Merton 008A,1583
E01003369, Merton 005B,1804
E01003370, Merton 005C,1893
E01003371, Merton 005D,1954
E01003372, Merton 008B,2056
E01003373, Merton 018A,2301
E01003374, Merton 022A,1775
E01003375, Merton 022B,1971
E01003376, Merton 012B,1642
E01003377, Merton 012C,1370
E01003378, Merton 018B,1401
E01003379, Merton 018C,2535
E01003380, Merton 011A,1827
E01003381, Merton 016B,2903
E01003382, Merton 011B,2254
E01003383, Merton 009D,1507
E01003384, Merton 009E,1725
E01003385, Merton 011C,1704
E01003386, Merton 013A,2361
E01003387, Merton 014A,2160
E01003388, Merton 013B,2013
E01003389, Merton 013C,1597
E01003390, Merton 018D,1533
E01003391, Merton 014B,1493
E01003392, Merton 013D,1598
E01003393, Merton 008C,1242
E01003394, Merton 007A,1210
E01003395, Merton 007B,1185
E01003396, Merton 007C,1223
E01003397, Merton 007D,1537
E01003398, Merton 007E,1478
E01003399, Merton 011D,1483
E01003400, Merton 003A,1416
E01003401, Merton 004A,2800
E01003402, Merton 004B,2475
E01003403, Merton 004C,1892
E01003404, Merton 004D,1489
E01003405, Merton 018E,2467
E01003406, Merton 008D,2138
E01003407, Merton 008E,1119
E01003408, Merton 012D,2539
E01003409, Merton 013E,1443
E01003410, Merton 012E,1486
E01003411, Merton 014C,2837
E01003412, Merton 014D,1507
E01003413, Merton 017A,1093
E01003414, Merton 017B,1190
E01003415, Merton 017C,1770
E01003416, Merton 017D,1142
E01003417, Merton 025A,1476
E01003418, Merton 025B,1142
E01003419, Merton 025C,1318
E01003420, Merton 025D,1540
E01003421, Merton 021E,1407
E01003422, Merton 025E,1422
E01003423, Merton 011E,1395
E01003424, Merton 015B,1405
E01003425, Merton 015C,1644
E01003426, Merton 015D,1694
E01003427, Merton 023A,2143
E01003428, Merton 015E,1482
E01003429, Merton 019A,1542
E01003430, Merton 019B,1787
E01003431, Merton 019C,1545
E01003432, Merton 019D,1480
E01003433, Merton 019E,2726
E01003434, Merton 017E,1456
E01003435, Merton 014E,1278
E01003436, Merton 023B,1586
E01003437, Merton 022C,1449
E01003438, Merton 024A,1147
E01003439, Merton 023C,1221
E01003440, Merton 022D,1575
E01003441, Merton 022E,1760
E01003442, Merton 010A,1689
E01003443, Merton 010B,1419
E01003444, Merton 010C,1869
E01003445, Merton 010D,1953
E01003446, Merton 016C,1646
E01003447, Merton 016D,2706
E01003448, Merton 023D,1276
E01003449, Merton 024B,1742
E01003450, Merton 024C,1764
E01003451, Merton 024D,1933
E01003452, Merton 024E,1647
E01003453, Merton 023E,1807
E01003454, Merton 003B,1713
E01003455, Merton 005E,1699
E01003456, Merton 003C,1578
E01003457, Merton 006C,1219
E01003458, Merton 006D,1593
E01003459, Merton 006E,1972
E01003460, Merton 002A,2675
E01003461, Merton 004E,1398
E01003462, Merton 002B,1532
E01003463, Merton 010E,1398
E01003464, Merton 002C,1354
E01003465, Merton 002D,1810
E01003466, Merton 020A,1797
E01003467, Merton 020B,1522
E01003468, Merton 020C,2757
E01003469, Merton 020D,2037
E01003470, Merton 020E,2386
E01003471, Merton 016E,1802
E01003472, Merton 001A,1752
E01003473, Merton 001B,2434
E01003474, Merton 001C,2191
E01003476, Merton 003D,1703
E01003477, Merton 003E,1355
E01003478, Merton 001E,1039
E01003479, Newham 035A,1690
E01003480, Newham 033A,1905
E01003481, Newham 035B,1664
E01003483, Newham 032A,1415
E01003484, Newham 032B,1778
E01003485, Newham 035C,1347
E01003486, Newham 033C,1913
E01003487, Newham 033D,1584
E01003488, Newham 019A,1132
E01003489, Newham 019B,1209
E01003490, Newham 019C,1680
E01003491, Newham 022A,1313
E01003492, Newham 025A,1439
